Unix_Timestamp,Usage_KWH
1714113000,0.453
1714113900,0.414
1714114800,0.445
1714115700,0.483
1714116600,0.59
1714117500,0.481
1714118400,0.426
1714119300,0.472
1714120200,0.59
1714121100,0.651
1714122000,0.696
1714122900,0.982
1714123800,1.139
1714124700,1.659
1714125600,2.804
1714126500,2.434
1714127400,2.082
1714128300,1.869
1714129200,1.85
1714130100,1.76
1714131000,1.573
1714131900,1.616
1714132800,2.032
1714133700,2.09
1714134600,1.966
1714135500,1.589
1714136400,1.23
1714137300,1.597
1714138200,1.674
1714139100,2.155
1714140000,2.06
1714140900,1.843
1714141800,1.777
1714142700,1.767
1714143600,1.745
1714144500,1.589
1714145400,4.56
1714146300,4.35
1714147200,4.323
1714148100,4.504
1714149000,4.81
1714149900,4.524
1714150800,4.882
1714151700,4.518
1714152600,4.568
1714153500,5.327
1714154400,5.206
1714155300,4.644
1714156200,4.538
1714157100,2.512
1714158000,0.947
1714158900,0.934
1714159800,0.941
1714160700,0.975
1714161600,0.946
1714162500,0.948
1714163400,0.975
1714164300,0.975
1714165200,0.971
1714166100,0.958
1714167000,0.911
1714167900,0.904
1714168800,0.921
1714169700,0.909
1714170600,0.851
1714171500,0.864
1714172400,0.845
1714173300,0.849
1714174200,0.809
1714175100,0.802
1714176000,0.792
1714176900,0.787
1714177800,0.791
1714178700,0.808
1714179600,0.812
1714180500,0.799
1714181400,0.767
1714182300,0.787
1714183200,0.792
1714184100,0.775
1714185000,0.768
1714185900,0.772
1714186800,0.771
1714187700,0.806
1714188600,0.739
1714189500,0.745
1714190400,0.806
1714191300,0.784
1714192200,0.748
1714193100,0.794
1714194000,0.786
1714194900,0.76
1714195800,0.776
1714196700,0.753
1714197600,0.767
1714198500,0.762
1714199400,0.768
1714200300,0.783
1714201200,0.829
1714202100,0.789
1714203000,0.812
1714203900,0.852
1714204800,0.878
1714205700,0.853
1714206600,0.918
1714207500,0.963
1714208400,0.967
1714209300,0.972
1714210200,0.939
1714211100,0.986
1714212000,0.994
1714212900,1.001
1714213800,1.2
1714214700,1.63
1714215600,1.523
1714216500,1.527
1714217400,1.573
1714218300,1.634
1714219200,1.589
1714220100,1.567
1714221000,1.537
1714221900,1.538
1714222800,1.575
1714223700,1.52
1714224600,1.596
1714225500,1.572
1714226400,1.43
1714227300,1.427
1714228200,1.42
1714229100,1.355
1714230000,1.38
1714230900,1.451
1714231800,1.427
1714232700,1.371
1714233600,1.326
1714234500,1.335
1714235400,1.328
1714236300,1.309
1714237200,1.292
1714238100,1.337
1714239000,1.348
1714239900,0.86
1714240800,0.799
1714241700,0.956
1714242600,0.995
1714243500,0.932
1714244400,0.946
1714245300,0.945
1714246200,0.957
1714247100,0.923
1714248000,0.908
1714248900,0.766
1714249800,0.836
1714250700,0.691
1714251600,1.094
1714252500,1.337
1714253400,1.223
1714254300,1.599
1714255200,1.484
1714256100,1.493
1714257000,1.45
1714257900,1.433
1714258800,1.502
1714259700,1.38
1714260600,1.416
1714261500,1.382
1714262400,1.09
1714263300,1.077
1714264200,1.213
1714265100,1.295
1714266000,1.324
1714266900,1.374
1714267800,0.54
1714268700,0.368
1714269600,0.487
1714270500,0.359
1714271400,0.424
1714272300,0.393
1714273200,0.402
1714274100,0.434
1714275000,0.365
1714275900,0.339
1714276800,0.55
1714277700,0.386
1714278600,0.419
1714279500,0.418
1714280400,0.308
1714281300,0.359
1714282200,0.332
1714283100,0.363
1714284000,0.322
1714284900,0.353
1714285800,0.282
1714286700,0.284
1714287600,0.429
1714288500,0.412
1714289400,0.423
1714290300,0.352
1714291200,0.407
1714292100,0.521
1714293000,0.711
1714293900,0.646
1714294800,1.491
1714295700,1.196
1714296600,0.577
1714297500,0.661
1714298400,1.192
1714299300,1.164
1714300200,1.361
1714301100,1.285
1714302000,1.289
1714302900,1.598
1714303800,2.006
1714304700,2.16
1714305600,2.644
1714306500,2.493
1714307400,2.274
1714308300,1.899
1714309200,1.878
1714310100,1.837
1714311000,1.638
1714311900,1.62
1714312800,1.077
1714313700,0.89
1714314600,0.859
1714315500,0.843
1714316400,0.851
1714317300,0.965
1714318200,0.849
1714319100,0.851
1714320000,1.074
1714320900,4.204
1714321800,4.537
1714322700,4.354
1714323600,4.416
1714324500,3.311
1714325400,1.319
1714326300,0.876
1714327200,1.153
1714328100,1.186
1714329000,0.959
1714329900,0.91
1714330800,0.769
1714331700,0.789
1714332600,0.714
1714333500,0.761
1714334400,0.698
1714335300,0.723
1714336200,0.665
1714337100,0.735
1714338000,0.694
1714338900,0.789
1714339800,0.666
1714340700,0.679
1714341600,0.462
1714342500,0.529
1714343400,0.453
1714344300,0.476
1714345200,0.445
1714346100,0.396
1714347000,0.459
1714347900,0.362
1714348800,0.399
1714349700,0.365
1714350600,0.404
1714351500,0.411
1714352400,0.381
1714353300,0.331
1714354200,0.417
1714355100,0.389
1714356000,0.376
1714356900,0.378
1714357800,0.376
1714358700,0.4
1714359600,0.342
1714360500,0.379
1714361400,0.34
1714362300,0.441
1714363200,0.341
1714364100,0.334
1714365000,0.333
1714365900,0.484
1714366800,0.327
1714367700,0.367
1714368600,0.373
1714369500,0.414
1714370400,0.347
1714371300,0.345
1714372200,0.397
1714373100,0.447
1714374000,0.466
1714374900,0.436
1714375800,0.467
1714376700,0.459
1714377600,0.676
1714378500,0.616
1714379400,0.626
1714380300,0.59
1714381200,0.712
1714382100,0.659
1714383000,0.666
1714383900,0.631
1714384800,0.658
1714385700,0.628
1714386600,0.694
1714387500,0.661
1714388400,0.655
1714389300,0.753
1714390200,0.647
1714391100,0.589
1714392000,0.654
1714392900,0.746
1714393800,0.632
1714394700,0.688
1714395600,0.613
1714396500,0.704
1714397400,0.642
1714398300,0.71
1714399200,0.495
1714400100,0.486
1714401000,0.525
1714401900,0.483
1714402800,0.564
1714403700,0.484
1714404600,0.53
1714405500,0.472
1714406400,0.494
1714407300,0.484
1714408200,0.58
1714409100,0.525
1714410000,0.546
1714410900,0.493
1714411800,0.519
1714412700,0.514
1714413600,0.55
1714414500,0.499
1714415400,0.556
1714416300,0.598
1714417200,0.512
1714418100,0.52
1714419000,0.546
1714419900,0.599
1714420800,0.521
1714421700,0.614
1714422600,0.8
1714423500,1.063
1714424400,1.109
1714425300,1.316
1714426200,0.888
1714427100,0.894
1714428000,1.075
1714428900,1.033
1714429800,1.089
1714430700,1.184
1714431600,1.249
1714432500,1.752
1714433400,1.35
1714434300,1.11
1714435200,1.897
1714436100,2.01
1714437000,1.83
1714437900,1.465
1714438800,0.865
1714439700,0.429
1714440600,0.837
1714441500,0.914
1714442400,0.827
1714443300,0.505
1714444200,1.18
1714445100,1.342
1714446000,0.914
1714446900,0.617
1714447800,0.436
1714448700,0.363
1714449600,0.316
1714450500,0.297
1714451400,0.309
1714452300,0.315
1714453200,0.359
1714454100,0.297
1714455000,0.346
1714455900,0.313
1714456800,0.298
1714457700,0.413
1714458600,0.4
1714459500,0.367
1714460400,0.418
1714461300,0.436
1714462200,0.459
1714463100,0.504
1714464000,0.413
1714464900,0.406
1714465800,0.446
1714466700,0.623
1714467600,0.551
1714468500,0.618
1714469400,0.707
1714470300,1.13
1714471200,1.235
1714472100,1.599
1714473000,2.311
1714473900,1.968
1714474800,1.933
1714475700,2.042
1714476600,1.706
1714477500,1.099
1714478400,1.537
1714479300,2.358
1714480200,1.943
1714481100,1.681
1714482000,1.554
1714482900,2.078
1714483800,1.354
1714484700,0.773
1714485600,0.924
1714486500,1.296
1714487400,1.538
1714488300,1.183
1714489200,0.76
1714490100,0.671
1714491000,0.979
1714491900,1.175
1714492800,1.139
1714493700,1.165
1714494600,1.203
1714495500,1.04
1714496400,0.976
1714497300,1.11
1714498200,1.095
1714499100,0.813
1714500000,0.805
1714500900,0.644
1714501800,0.584
1714502700,0.942
1714503600,1.019
1714504500,0.628
1714505400,0.475
1714506300,0.689
1714507200,0.976
1714508100,0.944
1714509000,0.916
1714509900,0.857
1714510800,1.501
1714511700,1.948
1714512600,1.475
1714513500,1.343
1714514400,1.301
1714515300,1.298
1714516200,1.516
1714517100,1.819
1714518000,4.046
1714518900,4.076
1714519800,3.556
1714520700,1.351
1714521600,0.331
1714522500,0.254
1714523400,0.264
1714524300,0.316
1714525200,0.269
1714526100,0.222
1714527000,0.233
1714527900,0.303
1714528800,0.288
1714529700,0.307
1714530600,0.26
1714531500,0.26
1714532400,0.317
1714533300,0.279
1714534200,0.302
1714535100,0.315
1714536000,0.256
1714536900,0.285
1714537800,0.304
1714538700,0.281
1714539600,0.308
1714540500,0.298
1714541400,0.335
1714542300,0.273
1714543200,0.333
1714544100,0.285
1714545000,0.272
1714545900,0.328
1714546800,0.666
1714547700,0.392
1714548600,0.382
1714549500,0.489
1714550400,0.522
1714551300,0.5
1714552200,0.531
1714553100,0.612
1714554000,0.56
1714554900,0.495
1714555800,0.455
1714556700,0.581
1714557600,0.473
1714558500,0.476
1714559400,0.754
1714560300,0.477
1714561200,0.366
1714562100,0.426
1714563000,0.376
1714563900,0.341
1714564800,0.303
1714565700,0.361
1714566600,0.403
1714567500,1.116
1714568400,1.449
1714569300,1.331
1714570200,1.471
1714571100,1.436
1714572000,1.847
1714572900,1.869
1714573800,1.659
1714574700,1.43
1714575600,0.769
1714576500,0.619
1714577400,0.532
1714578300,0.718
1714579200,1.591
1714580100,1.705
1714581000,1.6
1714581900,2.153
1714582800,1.858
1714583700,1.964
1714584600,1.782
1714585500,0.979
1714586400,0.885
1714587300,1.783
1714588200,2.228
1714589100,1.941
1714590000,1.928
1714590900,2.154
1714591800,2.215
1714592700,1.629
1714593600,1.813
1714594500,1.676
1714595400,1.677
1714596300,1.831
1714597200,2.35
1714598100,2.424
1714599000,2.522
1714599900,2.277
1714600800,1.683
1714601700,3.49
1714602600,3.411
1714603500,3.403
1714604400,3.447
1714605300,3.372
1714606200,3.321
1714607100,3.945
1714608000,3.41
1714608900,3.21
1714609800,3.209
1714610700,3.228
1714611600,1.602
1714612500,0.261
1714613400,0.243
1714614300,0.263
1714615200,0.297
1714616100,0.263
1714617000,0.243
1714617900,0.238
1714618800,0.268
1714619700,0.295
1714620600,0.3
1714621500,0.266
1714622400,0.281
1714623300,0.231
1714624200,0.287
1714625100,0.246
1714626000,0.294
1714626900,0.217
1714627800,0.252
1714628700,0.238
1714629600,0.274
1714630500,0.219
1714631400,0.256
1714632300,0.41
1714633200,0.782
1714634100,0.497
1714635000,1.078
1714635900,1.472
1714636800,1.378
1714637700,0.709
1714638600,0.678
1714639500,0.694
1714640400,0.745
1714641300,0.676
1714642200,0.701
1714643100,0.71
1714644000,0.547
1714644900,0.552
1714645800,0.631
1714646700,0.541
1714647600,0.519
1714648500,0.58
1714649400,0.537
1714650300,0.594
1714651200,0.591
1714652100,0.581
1714653000,0.555
1714653900,0.591
1714654800,1.022
1714655700,0.83
1714656600,0.652
1714657500,0.638
1714658400,0.753
1714659300,0.653
1714660200,1.132
1714661100,1.182
1714662000,1.249
1714662900,1.342
1714663800,1.259
1714664700,0.82
1714665600,0.646
1714666500,0.776
1714667400,0.844
1714668300,0.908
1714669200,0.797
1714670100,0.718
1714671000,0.9
1714671900,1.095
1714672800,0.695
1714673700,0.671
1714674600,1.127
1714675500,0.688
1714676400,0.768
1714677300,1.254
1714678200,0.939
1714679100,0.724
1714680000,0.816
1714680900,0.652
1714681800,0.65
1714682700,0.782
1714683600,0.646
1714684500,0.67
1714685400,0.679
1714686300,1.191
1714687200,1.422
1714688100,1.093
1714689000,0.691
1714689900,0.725
1714690800,0.665
1714691700,0.618
1714692600,0.395
1714693500,0.444
1714694400,0.766
1714695300,0.525
1714696200,0.425
1714697100,0.382
1714698000,0.36
1714698900,0.473
1714699800,0.805
1714700700,0.546
1714701600,0.363
1714702500,0.465
1714703400,0.561
1714704300,0.641
1714705200,0.578
1714706100,0.565
1714707000,0.61
1714707900,0.363
1714708800,0.4
1714709700,0.339
1714710600,0.392
1714711500,0.316
1714712400,0.323
1714713300,0.312
1714714200,0.313
1714715100,0.343
1714716000,0.294
1714716900,0.278
1714717800,0.3
1714718700,0.342
1714719600,0.644
1714720500,0.413
1714721400,0.416
1714722300,0.447
1714723200,0.343
1714724100,0.391
1714725000,0.583
1714725900,0.535
1714726800,0.489
1714727700,0.639
1714728600,1.173
1714729500,1.139
1714730400,0.989
1714731300,1.002
1714732200,0.963
1714733100,0.99
1714734000,0.857
1714734900,1.019
1714735800,1.282
1714736700,1.148
1714737600,2.164
1714738500,2.164
1714739400,1.389
1714740300,1.413
1714741200,1.557
1714742100,1.962
1714743000,2.029
1714743900,1.782
1714744800,1.847
1714745700,1.763
1714746600,2.879
1714747500,2.529
1714748400,2.197
1714749300,2.369
1714750200,2.309
1714751100,1.348
1714752000,1.087
1714752900,1.154
1714753800,3.713
1714754700,4.48
1714755600,4.167
1714756500,4.994
1714757400,4.396
1714758300,2.097
1714759200,1.724
1714760100,1.672
1714761000,1.576
1714761900,1.508
1714762800,1.342
1714763700,0.921
1714764600,0.953
1714765500,0.98
1714766400,0.941
1714767300,0.932
1714768200,0.939
1714769100,0.95
1714770000,0.943
1714770900,0.921
1714771800,0.878
1714772700,0.941
1714773600,0.87
1714774500,0.94
1714775400,0.874
1714776300,0.857
1714777200,0.858
1714778100,0.836
1714779000,0.788
1714779900,0.804
1714780800,0.805
1714781700,0.804
1714782600,0.832
1714783500,0.767
1714784400,0.774
1714785300,0.822
1714786200,0.812
1714787100,0.796
1714788000,0.779
1714788900,0.851
1714789800,0.837
1714790700,0.793
1714791600,0.819
1714792500,0.79
1714793400,0.808
1714794300,0.811
1714795200,0.775
1714796100,0.791
1714797000,0.814
1714797900,0.813
1714798800,0.771
1714799700,0.78
1714800600,0.791
1714801500,0.809
1714802400,0.731
1714803300,0.795
1714804200,0.82
1714805100,0.814
1714806000,0.87
1714806900,0.872
1714807800,0.887
1714808700,0.863
1714809600,0.904
1714810500,0.897
1714811400,0.897
1714812300,0.894
1714813200,0.957
1714814100,0.949
1714815000,0.952
1714815900,0.94
1714816800,0.92
1714817700,0.958
1714818600,0.979
1714819500,0.979
1714820400,0.996
1714821300,0.973
1714822200,0.999
1714823100,0.983
1714824000,0.989
1714824900,0.996
1714825800,1.008
1714826700,0.996
1714827600,1.016
1714828500,0.954
1714829400,0.968
1714830300,0.993
1714831200,0.819
1714832100,0.82
1714833000,0.774
1714833900,0.852
1714834800,0.834
1714835700,0.877
1714836600,0.791
1714837500,0.819
1714838400,0.867
1714839300,0.837
1714840200,0.788
1714841100,0.864
1714842000,0.833
1714842900,0.882
1714843800,0.791
1714844700,0.832
1714845600,0.799
1714846500,0.913
1714847400,1.011
1714848300,0.961
1714849200,0.949
1714850100,0.982
1714851000,0.973
1714851900,0.992
1714852800,1.28
1714853700,1.224
1714854600,1.177
1714855500,1.22
1714856400,1.046
1714857300,1.023
1714858200,1.192
1714859100,1.439
1714860000,2.034
1714860900,1.875
1714861800,1.348
1714862700,1.235
1714863600,0.867
1714864500,1.191
1714865400,0.898
1714866300,0.834
1714867200,1.008
1714868100,0.729
1714869000,0.731
1714869900,0.816
1714870800,0.683
1714871700,1.505
1714872600,1.279
1714873500,0.711
1714874400,0.323
1714875300,0.313
1714876200,0.347
1714877100,0.324
1714878000,0.365
1714878900,0.251
1714879800,0.276
1714880700,0.303
1714881600,0.352
1714882500,0.31
1714883400,0.269
1714884300,0.269
1714885200,0.336
1714886100,0.278
1714887000,0.276
1714887900,0.235
1714888800,0.28
1714889700,0.264
1714890600,0.311
1714891500,0.285
1714892400,0.648
1714893300,0.425
1714894200,0.425
1714895100,0.816
1714896000,0.545
1714896900,0.503
1714897800,0.702
1714898700,1.237
1714899600,0.938
1714900500,0.957
1714901400,0.778
1714902300,0.599
1714903200,0.617
1714904100,0.551
1714905000,0.567
1714905900,0.64
1714906800,0.582
1714907700,0.755
1714908600,0.932
1714909500,0.841
1714910400,0.606
1714911300,0.605
1714912200,0.783
1714913100,0.876
1714914000,0.518
1714914900,0.687
1714915800,1.417
1714916700,1.297
1714917600,1.117
1714918500,1.263
1714919400,1.056
1714920300,0.931
1714921200,0.703
1714922100,0.612
1714923000,0.87
1714923900,1.119
1714924800,0.934
1714925700,1.253
1714926600,1.423
1714927500,1.184
1714928400,0.848
1714929300,0.608
1714930200,1.048
1714931100,1.169
1714932000,1.169
1714932900,0.915
1714933800,0.875
1714934700,1.415
1714935600,1.938
1714936500,1.209
1714937400,1.505
1714938300,1.253
1714939200,0.974
1714940100,0.777
1714941000,0.979
1714941900,0.879
1714942800,1.015
1714943700,1.006
1714944600,0.929
1714945500,3.291
1714946400,3.502
1714947300,3.374
1714948200,3.283
1714949100,3.23
1714950000,0.672
1714950900,0.411
1714951800,0.353
1714952700,0.363
1714953600,0.435
1714954500,0.352
1714955400,0.357
1714956300,0.351
1714957200,0.381
1714958100,0.347
1714959000,0.381
1714959900,0.357
1714960800,0.428
1714961700,0.328
1714962600,0.309
1714963500,0.311
1714964400,0.367
1714965300,0.319
1714966200,0.276
1714967100,0.278
1714968000,0.331
1714968900,0.271
1714969800,0.254
1714970700,0.299
1714971600,0.358
1714972500,0.265
1714973400,0.242
1714974300,0.279
1714975200,0.383
1714976100,0.316
1714977000,0.246
1714977900,0.259
1714978800,0.682
1714979700,0.583
1714980600,0.542
1714981500,0.568
1714982400,0.904
1714983300,0.826
1714984200,0.566
1714985100,0.744
1714986000,0.684
1714986900,0.601
1714987800,0.621
1714988700,0.816
1714989600,1.265
1714990500,1.513
1714991400,1.113
1714992300,1.243
1714993200,0.885
1714994100,0.728
1714995000,0.577
1714995900,0.486
1714996800,0.44
1714997700,0.401
1714998600,0.467
1714999500,0.515
1715000400,0.527
1715001300,0.42
1715002200,0.426
1715003100,0.485
1715004000,0.49
1715004900,0.596
1715005800,1.257
1715006700,1.799
1715007600,2.539
1715008500,2.438
1715009400,2.38
1715010300,1.711
1715011200,1.925
1715012100,2.245
1715013000,2.456
1715013900,2.189
1715014800,2.18
1715015700,2.355
1715016600,2.245
1715017500,1.831
1715018400,1.528
1715019300,1.539
1715020200,1.554
1715021100,1.557
1715022000,1.473
1715022900,1.486
1715023800,1.423
1715024700,1.471
1715025600,1.421
1715026500,1.552
1715027400,1.611
1715028300,1.543
1715029200,1.46
1715030100,1.524
1715031000,1.477
1715031900,1.464
1715032800,1.567
1715033700,0.863
1715034600,2.293
1715035500,3.444
1715036400,3.988
1715037300,3.874
1715038200,3.602
1715039100,3.359
1715040000,3.352
1715040900,2.846
1715041800,0.461
1715042700,0.432
1715043600,0.402
1715044500,0.366
1715045400,0.305
1715046300,0.303
1715047200,0.336
1715048100,0.278
1715049000,0.279
1715049900,0.323
1715050800,0.396
1715051700,0.297
1715052600,0.289
1715053500,0.298
1715054400,0.38
1715055300,0.293
1715056200,0.324
1715057100,0.303
1715058000,0.339
1715058900,0.306
1715059800,0.333
1715060700,0.345
1715061600,0.339
1715062500,0.316
1715063400,0.41
1715064300,0.339
1715065200,0.56
1715066100,0.652
1715067000,0.556
1715067900,0.589
1715068800,0.817
1715069700,0.633
1715070600,0.571
1715071500,0.522
1715072400,0.525
1715073300,0.547
1715074200,0.334
1715075100,0.253
1715076000,0.389
1715076900,0.326
1715077800,0.32
1715078700,0.405
1715079600,0.371
1715080500,0.357
1715081400,0.391
1715082300,0.461
1715083200,0.421
1715084100,0.433
1715085000,0.458
1715085900,0.445
1715086800,0.461
1715087700,0.466
1715088600,0.903
1715089500,0.513
1715090400,0.472
1715091300,0.379
1715092200,0.388
1715093100,1.769
1715094000,1.535
1715094900,1.496
1715095800,1.517
1715096700,1.721
1715097600,1.377
1715098500,1.272
1715099400,1.318
1715100300,0.565
1715101200,0.624
1715102100,0.634
1715103000,0.565
1715103900,0.551
1715104800,0.698
1715105700,0.574
1715106600,0.671
1715107500,1.542
1715108400,1.729
1715109300,2.126
1715110200,3.172
1715111100,3.735
1715112000,3.575
